,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
876,0,3,1.4801964032842672,1,3,1,0,4,1,11,2,2,0,2,3,4,-0.27383595643790426,-1.0594727315870645,1,1,6,10,3,4,2,0.4153167060276976,-0.2886528311122454,-0.3084346792245768,0.014982264684238538,1,2,1,-0.3173114853179513,-0.7951632272572445,0,-0.9051272461567784,1,0,1,0,3,1,3,3,6,0,2,0.8188768361867885,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,0,1,8,4,132250
877,5,3,-0.16865644793548415,1,3,3,0,4,0,16,2,2,0,5,8,4,1.084114532533433,0.9755751289855163,3,1,12,13,2,4,2,1.593098436366457,-0.2886528311122454,-0.6231167923396664,0.9225079983147174,1,0,1,0.7746646776339641,0.9510256355308814,0,1.3488211888914199,1,0,2,1,4,1,0,8,6,1,3,1.239965699975024,2,0.7163483093444342,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,4,350000
878,9,3,0.12679809895217858,1,0,3,0,4,0,19,2,2,0,6,4,6,-0.34007744370479875,0.4910399240872828,1,1,6,6,3,4,1,0.9987244160279025,-0.2886528311122454,-0.8087566000766259,0.11759195818517208,1,4,1,-0.019735042807358206,-0.7951632272572445,0,-0.6862048897120632,1,0,1,0,3,1,2,4,3,0,2,0.4820057451562002,2,0.7801971853099035,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,3,5,4,8,4,148000
879,0,3,-0.352463652478216,1,0,3,0,1,0,5,2,2,0,2,4,7,0.22297519806380448,0.9755751289855163,1,1,12,13,2,2,1,0.4438291129074069,-0.2886528311122454,-0.7906453993218006,-0.4410608175421328,1,0,1,-0.7727328234211197,-0.7951632272572445,0,-1.2401736351504296,1,0,1,0,3,1,3,4,6,0,1,-0.6408978916124277,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,3,8,4,136500
880,0,3,-0.35005832373828927,1,3,3,0,4,0,7,2,2,0,2,4,4,1.1172352761668802,1.0240286494753397,1,1,12,13,3,4,2,1.1763786435091679,-0.2886528311122454,-1.0351466095119422,0.07426786537366681,1,2,1,-0.18793042335682383,-0.7951632272572445,0,-0.8099436129199458,1,0,1,1,2,1,3,3,6,0,2,-0.10751866414732945,2,-0.7521758378613592,0.035325506181958836,-0.3593249004055313,0,-0.2702083542015609,0,0,5,1,8,4,157000
881,4,3,0.32483683187281004,1,0,3,0,1,0,23,2,2,0,0,6,4,0.6204241216651715,0.2972258421279894,1,1,6,6,2,2,1,1.0053042022309124,-0.2886528311122454,-0.7091449959250867,0.22476208250836932,1,0,1,0.06306883684776333,0.4193775828184861,0,0.3836591478699364,0,0,2,1,3,1,2,5,6,1,2,-0.3414569218074603,2,0.5886505574134956,-0.16095028636299968,-0.3593249004055313,0,-0.2702083542015609,0,0,3,1,8,4,187500
882,5,3,-0.08827837920960031,1,0,3,0,0,0,8,2,2,0,5,5,4,0.686665608932066,0.3941328831076361,1,1,12,13,3,4,2,-0.9730181828073765,-0.2886528311122454,0.5450556563465657,-0.5687528805655168,1,2,1,-0.9176396128175824,1.0037321235152998,0,0.14760373744259125,0,0,2,1,3,1,3,5,6,1,2,-0.39292333849268907,2,1.9773636096624525,-0.10055773481070475,-0.3593249004055313,0,-0.2702083542015609,0,0,11,3,8,4,178000
883,7,3,-0.4322403890191181,1,3,0,0,4,0,18,2,2,0,3,3,4,-1.9629938817437138,-1.689368497954768,1,1,13,14,2,4,2,-0.9730181828073765,-0.2886528311122454,0.5156249551199746,-0.5983956809102309,1,4,0,-0.5398469118910905,1.0266479878563515,18,1.36024322487984,1,0,1,0,5,1,3,8,6,0,1,-0.15430631567935563,2,-0.7521758378613592,2.1339666726242075,-0.3593249004055313,0,-0.2702083542015609,0,0,2,0,8,4,118500
884,0,3,-0.3374303478536741,1,3,3,0,4,0,12,2,2,0,2,4,4,-0.14135298190411524,-0.8656586496277711,1,1,6,6,3,4,1,-0.025528969573961,-0.2886528311122454,-0.24278157648833507,-0.3772147860304408,1,4,1,-0.7002794287228884,-0.7951632272572445,0,-1.1868708005378032,0,0,1,0,3,1,3,3,6,0,1,-0.8654786189661533,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,3,8,4,100000
885,11,1,-0.540981292469971,1,0,3,0,1,0,21,2,2,4,2,8,4,0.9185108143661966,0.7333075265363995,1,1,8,8,2,4,2,1.7422402569680133,-0.2886528311122454,-0.24278157648833507,1.4606388353418356,1,0,1,1.4138071237219336,-0.7951632272572445,0,0.3684297665520431,1,0,2,0,2,1,2,3,6,1,2,0.15449218443201704,2,0.021991783219955773,0.2768957123911385,-0.3593249004055313,0,-0.2702083542015609,0,0,0,2,1,0,328900
886,10,3,-0.21285436353163723,1,3,3,0,0,0,12,2,2,2,2,4,4,-0.40631893097169325,0.9755751289855163,1,1,8,8,3,4,1,0.18502418892235356,-0.2886528311122454,1.201586683708983,1.296463325740342,1,0,1,1.4215699874396013,-0.7951632272572445,0,0.3741407845462531,0,0,2,0,4,2,3,6,6,0,2,0.5381509269946316,2,1.4186859449645963,0.1108161956223275,-0.3593249004055313,0,-0.2702083542015609,0,0,5,0,8,3,145000
887,4,3,0.5962380913612058,1,0,3,0,4,0,7,2,2,0,0,4,6,-0.5388019055054822,-1.4471008955056512,1,1,8,8,3,2,2,-0.9730181828073765,-0.2886528311122454,0.563166857101391,-0.5505111572764618,1,4,1,-0.7520318535073394,0.39875330491153976,0,-0.23313079550473956,0,0,1,1,3,1,3,6,6,0,1,-0.8093334371277219,2,0.2135384111163636,-0.704483250333654,-0.3593249004055313,0,4.48415120014761,0,0,3,2,8,4,135500
888,0,3,0.536004650832208,1,0,3,0,4,1,12,2,2,0,2,7,5,-0.04199075100377351,-0.720298088158301,0,5,13,14,2,2,2,-0.20318319705522642,4.814779510605947,1.0770721785195592,2.644070633719269,1,0,1,2.728318713246988,-0.7951632272572445,0,1.3354954802382635,1,0,2,0,4,1,2,6,6,1,2,0.692550177050318,2,-0.10570596871098278,2.4208312924976085,-0.3593249004055313,0,3.748571042682267,0,0,9,1,8,4,268000
889,0,3,0.16468202660602407,1,3,3,0,4,0,12,1,2,0,2,5,3,-0.6050433927723767,-1.544007936485298,3,1,13,14,3,4,1,1.2728821744866454,-0.2886528311122454,-0.19523967450691865,1.0205572609933873,1,0,1,0.8859323909205337,-0.7951632272572445,0,-0.019919457054234292,1,0,1,0,2,1,3,4,6,1,2,0.14981341927881442,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,7,-0.2702083542015609,0,0,1,3,8,4,149500
890,4,3,-0.24582741167479902,1,3,3,0,0,0,12,0,2,0,0,4,6,-0.7375263673061657,1.0240286494753397,1,1,8,8,3,2,1,-0.9730181828073765,-0.2886528311122454,0.23716524351453552,-0.8788621764794492,1,0,1,-1.269556101351849,-0.21768344586274618,0,-1.1259532752662302,0,0,1,0,3,1,3,4,6,1,2,0.4820057451562002,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,16,6,1,8,4,122900
891,5,3,0.06686532451567169,1,3,3,0,4,0,19,2,2,0,5,5,4,0.22297519806380448,-0.3326699242397142,3,1,6,6,3,4,1,-0.4773409555139693,2.811852844293704,-0.8495068017749828,-0.3179291853410125,1,2,1,-0.6330012765031021,0.9579003948331969,0,0.3189342772688901,0,0,2,1,3,1,3,5,6,1,2,-0.15430631567935563,2,1.1872337695897701,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,3,8,4,172500
892,0,3,-0.21074970088420136,1,3,3,0,4,0,19,2,2,0,2,5,7,-0.27383595643790426,0.8786680880058696,3,1,6,6,3,4,1,0.4811145680577959,-0.2886528311122454,-0.3876711825269375,0.003581187628579256,1,4,1,-0.24485809061971991,-0.7951632272572445,0,-0.8518244115441521,0,1,1,0,3,1,3,4,6,0,1,-0.977768982643016,2,0.7801971853099035,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,1,0,8,4,154500
893,0,3,0.27733158925925777,1,3,3,0,4,0,19,4,2,0,2,4,4,-0.5719226491389294,-1.4955544159954748,1,1,13,10,3,4,2,1.3606126571934432,-0.2886528311122454,-0.5619914897921311,0.7423709808353007,1,4,1,0.5702425997353828,-0.7951632272572445,0,-0.2521675221521061,1,0,1,0,3,1,3,4,6,1,1,-0.5566801188547806,2,3.326171114432991,1.0469007446828988,-0.3593249004055313,0,-0.2702083542015609,0,0,5,2,8,4,165000
894,10,3,-0.3506596559232709,1,3,0,0,4,0,20,2,2,2,2,4,4,0.25609594169725175,-0.2842164037498908,1,1,9,10,3,4,3,-0.9730181828073765,-0.2886528311122454,-1.28417561989079,-2.411166932760057,1,4,1,0.9635610280972101,-0.7951632272572445,0,0.037190722887865325,0,0,2,0,4,2,3,6,6,0,2,-0.3414569218074603,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,2,118858
895,5,3,-0.3468512187517203,1,3,3,0,4,0,12,2,2,0,5,5,4,-0.27383595643790426,-1.0594727315870645,3,1,6,6,3,4,1,-0.09571335573939918,-0.2886528311122454,-0.4238935840365881,-0.6325989120772086,1,4,1,-0.4648058959536365,1.0678965436702441,0,0.534049288384132,1,0,1,1,4,1,3,6,6,1,2,0.04688058590835688,2,-0.7521758378613592,0.050423644070032574,-0.3593249004055313,0,-0.2702083542015609,0,0,9,2,8,4,140000
896,1,4,-0.1755717680627734,1,3,3,0,4,0,9,2,2,0,2,3,5,-1.1680960345409799,-1.689368497954768,1,1,13,14,3,4,0,-0.3479384935214427,-0.2886528311122454,0.22358184294841654,-0.24268207677366124,1,0,0,-0.547609775608758,-0.7951632272572445,0,-1.0745541133183407,0,0,1,0,2,1,3,4,6,0,1,-0.6830067779912512,2,-0.7521758378613592,-0.2817353894675895,-0.3593249004055313,0,-0.2702083542015609,0,0,3,0,8,0,106500
897,10,3,-0.3506596559232709,1,3,3,0,4,0,20,1,2,2,5,4,4,0.25609594169725175,-0.2842164037498908,1,1,9,10,3,4,3,-0.9730181828073765,-0.2886528311122454,-1.28417561989079,-2.411166932760057,1,4,1,-0.1103017861801474,1.7714135789405259,0,1.3792799515272065,0,0,2,0,6,2,3,10,6,0,2,0.2574250178024746,2,0.47691502447392436,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,2,142953
898,0,3,0.2407505480062059,1,0,3,0,4,0,16,2,2,0,2,8,4,1.2497182507006692,1.2178427314346332,3,1,12,13,0,4,2,3.8258392212544594,-0.2886528311122454,-0.9627018064926409,2.9017349751771686,1,0,1,3.1086990354127026,-0.7951632272572445,0,1.6153353619545516,1,0,2,1,2,1,0,9,6,2,3,1.6236244425376385,2,-0.7521758378613592,0.307091988167286,-0.3593249004055313,0,-0.2702083542015609,0,0,2,4,6,5,611657
899,0,3,-0.3531652066940279,1,3,3,0,4,0,19,1,2,0,2,4,6,-0.34007744370479875,0.44258640359745943,1,1,6,10,3,4,1,0.04684867865914713,-0.2886528311122454,-0.2722122777149262,-0.3316104778078036,1,4,1,0.1898622775696682,-0.7951632272572445,0,-0.5320074038683943,0,0,1,0,3,1,3,4,6,1,1,-0.8654786189661533,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,0,8,4,135000
900,0,3,-0.31838816199592107,1,0,3,0,4,0,12,2,2,0,2,3,5,-0.008870007370326258,-0.6718445676684777,1,1,6,6,3,4,1,-0.26678779701765476,-0.2886528311122454,-0.07072516931749466,-0.4547421100089239,1,4,1,-0.788258550856455,-0.7951632272572445,0,-1.2515956711388494,0,0,1,0,2,1,3,2,6,0,1,0.9873123817020827,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,1,8,4,110000
901,0,3,-0.18088353569677817,1,0,3,0,4,0,12,2,2,0,2,4,6,-0.47256041823858774,0.7333075265363995,3,1,8,8,3,2,1,0.9131871953887747,-0.2886528311122454,-0.9853408074361726,-0.14919324491725514,1,4,1,0.3709957643152466,-0.7951632272572445,0,-0.3987503173368285,1,0,1,0,2,1,3,3,6,0,1,1.3241834727326711,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,4,3,8,4,153000
902,5,3,-0.26476937550172175,1,3,3,0,4,0,8,2,2,0,5,6,4,1.0509937888999856,0.8786680880058696,1,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,0.4884581539877366,-0.6257582658438131,1,0,1,-0.9202272340568051,0.8135304494845723,0,-0.012304766395287678,0,0,2,1,3,1,2,6,6,1,2,-0.3742082778798786,2,-0.7521758378613592,0.42787709127187584,-0.3593249004055313,0,-0.2702083542015609,0,0,6,0,8,4,180000
903,0,3,0.4351812878169473,1,0,1,0,1,0,8,2,2,0,2,6,4,1.1503560198003273,1.0240286494753397,3,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,2.496537537678992,1.3967928038301436,1,0,1,1.312889895392254,-0.7951632272572445,0,0.29418653262731365,0,0,2,0,3,1,2,5,6,1,3,1.0153849726212985,2,0.3971039295170878,0.2014050229507699,-0.3593249004055313,0,-0.2702083542015609,0,0,7,0,6,5,240000
904,0,3,-0.4353472719748568,1,0,3,0,4,0,19,2,2,0,2,4,5,-0.14135298190411524,-0.8656586496277711,1,1,6,14,3,4,1,0.34074579572691954,-0.2886528311122454,-0.6570752937549639,-0.4136982326085505,1,4,1,-0.6744032163306629,-0.7951632272572445,0,-1.1678340738904367,0,0,1,0,3,1,3,4,6,0,1,-0.8654786189661533,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,7,1,8,4,125500
905,0,3,-0.05981532245380106,1,3,3,0,4,0,12,2,2,0,2,4,4,-0.5719226491389294,-1.4955544159954748,1,1,6,6,3,4,1,-0.19660341085221658,1.5096404606232052,-0.3514487810172869,-0.003259458604816313,1,4,1,-0.25779619681583266,-0.7951632272572445,0,-0.8613427748678354,1,0,1,0,3,1,3,4,6,0,1,-0.9029087401917743,2,-0.7521758378613592,-0.704483250333654,2.3248779558981036,0,-0.2702083542015609,0,0,1,4,8,4,128000
906,0,3,0.2990797699494283,1,0,3,0,0,0,21,2,2,0,2,7,4,1.1503560198003273,1.0240286494753397,1,1,12,13,2,4,2,-0.8348426725441701,-0.2886528311122454,2.2475085273001443,1.2896226795069463,1,0,1,1.2249107732586875,-0.7951632272572445,0,0.2294616620262674,1,0,2,0,3,1,2,6,6,1,3,1.8341688744317564,2,-0.7521758378613592,0.2014050229507699,-0.3593249004055313,0,-0.2702083542015609,0,0,5,1,8,4,255000
907,4,3,0.09853548625803989,1,0,3,0,4,0,6,2,2,0,0,6,6,-1.1680960345409799,0.10341176016869598,1,1,3,3,2,4,1,-0.48392074171697913,-0.2886528311122454,0.5133610550256215,-0.09218785963895872,1,2,1,-0.36906391010240225,1.5812119049097983,0,1.0309078538803989,0,0,1,1,3,1,2,4,6,1,1,-1.370785255512036,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,5.506787028818941,0,0,5,0,8,4,250000
908,0,3,-0.1635451243631399,1,0,2,0,4,1,11,2,2,0,2,4,4,0.38857891623104074,-0.09040232179059743,1,1,6,6,3,4,1,-0.3128463004387236,1.7204748465508095,-0.7431034973403842,-0.4410608175421328,1,4,1,-0.6744032163306629,-0.7951632272572445,0,-1.1678340738904367,1,0,1,0,2,1,3,3,6,0,2,0.05155935106155949,2,0.556726119430761,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,0,8,4,131000
909,5,3,0.2076772778322138,1,1,3,0,4,0,8,2,2,0,5,5,4,1.1172352761668802,0.9755751289855163,1,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,0.39563825011925696,-0.7192470977002192,1,0,1,-1.0884226146062705,0.9051939068487783,0,-0.05989658301370403,0,0,2,1,3,1,2,6,6,1,2,-0.3882445733394864,2,-0.4648558960167475,-0.3421279410198845,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,4,174000
910,10,3,0.10855768934106778,1,3,3,0,0,0,12,1,2,2,5,4,4,-0.373198187338246,-1.2048332930565346,1,1,8,8,3,4,1,-0.0014030868295916226,-0.2886528311122454,0.2145262425710039,0.10847109654064466,1,4,1,-0.1491161047684856,1.8837013142116783,0,1.4440048221282527,0,0,2,0,5,2,3,10,6,0,2,0.03284429044874903,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,0,4,8,4,154300
911,0,3,-0.123356090000198,1,0,3,0,1,1,5,2,2,0,2,4,6,0.18985445443035723,0.2003188011483427,1,1,6,10,3,4,1,-0.5431388175440677,-0.2886528311122454,1.1427252812558009,0.48014620855513723,1,4,1,0.27266615722478976,-0.7951632272572445,0,-0.47108987859682133,0,0,1,1,3,1,2,3,6,0,1,-1.0339141644814476,2,0.6285561048919139,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,9,3,8,4,143500
912,1,4,-0.44065903960886155,1,3,3,0,4,0,3,2,2,0,2,4,6,-1.5324242145088998,-1.689368497954768,1,1,8,8,3,4,0,0.09948696828322577,-0.2886528311122454,-0.6525474935662576,-0.659961497010791,1,4,0,-0.382002016298515,-0.7951632272572445,0,-0.9527190627751948,0,0,1,0,3,1,3,4,2,0,1,-0.10751866414732945,2,-0.7521758378613592,-0.704483250333654,1.4737892453628048,0,1.8827091798433468,0,9,6,0,8,0,88000
913,10,2,-0.4256257349843197,1,3,1,0,4,0,6,2,2,2,5,4,5,-0.7375263673061657,-1.689368497954768,1,1,8,8,3,4,1,-0.35013175558911264,-0.2886528311122454,0.33904074776042786,-0.1286713062170684,1,4,0,-0.41822871364763065,1.4987147932820128,0,0.9262058573198828,0,0,2,0,4,2,3,6,6,0,3,1.862241465350972,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,7,1,8,4,145000
914,12,1,-0.7533517757993323,1,3,3,0,4,0,21,2,2,4,5,5,4,1.2497182507006692,1.1693892109448099,1,1,12,13,2,4,2,-0.32819913491241315,-0.2886528311122454,-0.5642553898864843,-1.0156751011473606,1,0,1,-1.424813375705202,0.6072876704151086,0,-0.5548514758452341,0,0,2,1,2,1,2,2,6,0,2,0.2574250178024746,2,-0.7521758378613592,2.828481015475599,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,6,5,173733
915,12,4,-0.8534735845987811,1,3,3,0,4,0,10,2,2,3,5,3,4,-0.04199075100377351,-0.720298088158301,1,1,5,5,3,4,1,-0.9730181828073765,-0.2886528311122454,-0.04808616837396303,-1.1661693182820632,1,1,1,-1.5955963774938902,0.45604296576416853,0,-0.8061362675904724,0,0,1,1,3,1,3,4,6,0,1,-0.8748361492725585,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,0,1,8,4,75000
916,0,0,-0.1520195908176578,1,3,3,0,4,0,9,2,2,0,2,1,2,-0.7375263673061657,-1.689368497954768,1,1,0,0,3,4,1,-0.8633550794238793,-0.2886528311122454,-0.31069857931892997,-1.3166635354167657,1,4,0,-1.7663793792825784,-0.7951632272572445,0,-1.9711839384093046,1,0,0,0,1,1,3,2,6,0,1,-0.7719033159021009,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,9,0,8,0,35311
917,0,3,0.6637877401408139,1,3,3,0,4,0,7,2,2,0,2,3,5,-0.5056811618720349,-1.398647375015828,1,1,12,13,3,4,1,1.3496463468550934,-0.2886528311122454,-1.114383112814303,0.1745973434634685,1,0,1,0.17174892889511037,-0.7951632272572445,0,-0.5453331125215508,0,0,1,0,3,1,3,4,6,0,1,-0.8841936795789638,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,3,3,8,4,135000
918,5,3,0.2613962863572434,1,0,3,0,0,0,20,2,2,0,5,6,4,0.6535448652986187,0.2972258421279894,1,1,6,6,2,4,2,-0.8677416035592193,3.6427883653024984,-0.3288097800737553,0.10619088112951279,1,0,1,-0.6485270039384374,1.9891142901805152,0,1.1641649404119645,1,0,2,1,4,1,2,6,6,1,3,1.6844483895292726,2,-0.17753595417213572,2.1943592241765026,3.306903391131141,0,-0.2702083542015609,0,0,10,1,8,4,238000
919,0,3,0.05133090973697844,1,0,3,0,0,0,12,2,2,0,2,5,7,-0.4394396746051405,0.8302145675160463,3,1,8,8,0,4,1,0.18502418892235356,2.2599628340714446,-0.7295200967742651,0.2886081140200613,1,0,1,0.6504588581512818,-0.7951632272572445,0,-0.1931536695452698,1,0,1,0,3,1,3,4,2,1,2,0.5989748739862656,2,-0.7521758378613592,0.0655217819581063,-0.3593249004055313,0,3.1385777413695433,0,0,4,2,8,4,176500
920,5,3,-0.20593904340434796,1,0,3,0,4,0,20,2,2,0,5,5,4,0.7529070961989605,0.44258640359745943,1,1,6,6,2,2,2,0.8122971402759573,-0.2886528311122454,-1.0260910091345294,-0.2951270312296939,1,0,1,-0.5864240941970963,1.0037321235152998,0,0.391273838528883,0,1,2,1,3,1,2,5,6,0,2,-0.009264595930074518,2,1.6421570108437387,0.6090547459287606,-0.3593249004055313,0,-0.2702083542015609,0,0,6,1,8,4,201000
921,10,3,-0.17436910369281006,1,3,3,0,4,0,7,1,2,2,0,4,6,-2.3604428053450808,0.8786680880058696,1,1,8,8,3,4,1,1.404477898546842,-0.2886528311122454,-0.8585624021523954,0.4892670701996647,1,2,1,0.28301664218167993,1.3314289835923367,0,1.3031330449377403,2,0,2,2,4,2,3,7,6,0,0,-2.2129629830885067,0,-0.7521758378613592,0.3523864018315072,-0.3593249004055313,0,-0.2702083542015609,0,0,8,2,8,4,145900
922,0,3,-0.028044938680602594,1,3,3,0,4,0,8,6,2,0,2,5,4,1.1172352761668802,1.0240286494753397,1,1,12,13,2,4,2,-0.9116068449126181,-0.2886528311122454,1.631727701636084,0.5895965482894664,1,0,1,0.3968719767074721,-0.7951632272572445,0,-0.3797135906894619,0,0,2,0,3,1,2,4,6,1,2,-0.3554932172670681,2,0.04593511170700675,-0.704483250333654,-0.3593249004055313,1,-0.2702083542015609,0,0,9,0,6,5,169990
923,11,3,-0.25103895727797354,1,3,3,0,4,0,20,2,2,4,2,5,4,0.7197863525655132,0.44258640359745943,1,1,9,10,2,4,2,-0.6111299416418359,4.9263977149205616,0.06963663653240146,1.246298586695441,1,0,1,1.1757459697134591,-0.7951632272572445,0,0.19329188139627096,1,0,2,0,2,1,2,3,6,1,2,0.2808188435684877,2,-0.7521758378613592,0.3372882639434335,-0.3593249004055313,0,-0.2702083542015609,0,0,6,2,8,4,193000
924,0,3,-0.027744272588111758,1,3,3,0,4,0,14,2,2,0,2,5,5,0.289216685330699,-0.2357628832600675,1,1,9,10,3,2,1,0.3977706094863381,6.290620212099179,-1.28417561989079,1.4332762504082532,1,4,1,1.354291835219815,-0.7951632272572445,0,0.3246452952631001,1,0,2,0,3,1,3,5,6,1,2,0.6504412906714944,2,2.3125702084811666,1.2733728130040047,-0.3593249004055313,0,-0.2702083542015609,0,0,4,0,8,4,207500
925,0,3,0.5105482550013172,1,0,3,0,0,0,14,2,2,0,2,4,5,0.18985445443035723,-0.3811234447295376,1,1,12,13,3,4,2,0.70921382309547,0.2880412245132612,-0.6819781947928487,0.15635562017441365,1,4,1,-0.09477605874481211,-0.7951632272572445,0,-0.7414113969894262,0,1,2,0,3,1,0,4,6,0,2,0.313570199640906,2,0.6844238713616996,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,2,2,8,0,175000
926,5,3,0.14854627964234915,1,3,3,0,4,0,16,2,2,0,5,7,4,1.0509937888999856,0.927121608495693,3,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,1.3894903915402956,0.2817674677866657,1,0,1,0.1846870350912231,1.817245307622629,0,1.6343720886019182,0,0,2,1,4,1,0,8,6,1,3,0.8563069574124095,2,0.07785954968974139,0.8053305384737192,-0.3593249004055313,0,-0.2702083542015609,0,0,4,1,8,4,285000
927,5,3,-0.061819763070406646,1,3,3,0,4,0,14,1,2,0,5,6,4,-0.108232238270668,-0.8172051291379477,1,1,8,8,3,4,1,0.2376624785464322,-0.2886528311122454,-0.6502835934719045,-0.5140277106983522,1,2,1,-0.16722945344304346,1.2214328347552894,0,0.8805177133662031,0,0,2,1,4,1,3,7,6,1,2,0.06091688136796473,2,-0.7521758378613592,-0.05526332114648355,-0.3593249004055313,0,-0.2702083542015609,0,0,3,2,8,4,176000
928,0,3,0.1324105326786742,1,3,3,0,4,0,5,2,2,0,2,7,4,0.9847523016330911,0.781761047026223,3,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,2.6844412455103046,1.5860506829540877,1,0,1,1.6182292016205149,-0.7951632272572445,0,0.5188199070662388,0,0,2,0,3,1,0,5,6,1,2,0.2293524268832589,2,0.86000828026674,1.5753355707654795,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,4,236500
929,5,3,0.24946986468844018,1,0,3,0,0,0,8,2,2,0,5,6,4,0.8522693270993021,0.5879469650669296,1,1,6,6,3,4,2,-0.9730181828073765,-0.2886528311122454,0.8982240710656592,-0.2130392764289471,1,2,1,-0.43892968356141104,2.0532787103354595,0,1.3716652608682598,0,0,2,1,4,1,2,6,6,1,2,0.7908042452675729,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,10,0,8,4,222000
930,0,3,-0.15953624312992876,1,0,1,0,4,0,23,2,2,0,2,7,4,1.1834767634337746,1.072482169965163,1,1,12,13,2,4,2,-0.9379259897246575,-0.2886528311122454,1.9984795169212966,0.9316288599592448,1,0,1,0.7850151625908544,-0.7951632272572445,0,-0.0941626909789638,0,0,2,0,3,1,2,5,6,0,3,0.6410837603650892,2,0.04593511170700675,-0.43271676834832684,-0.3593249004055313,0,-0.2702083542015609,0,0,6,3,8,4,201000
931,0,3,-0.14199738773462992,1,3,3,0,4,0,12,2,2,0,2,4,5,-0.20759446917100974,-0.9625656906074178,1,1,12,13,3,4,1,-0.23169560393493566,2.601018458366099,-1.0102437084740574,-0.3019676774630895,1,0,1,-0.6148879278285443,-0.7951632272572445,0,-1.1240496026014937,0,1,1,0,2,1,3,3,6,0,1,-0.2057727323645844,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,3,8,4,117500
932,0,3,0.11557323149918733,1,0,3,0,0,0,21,8,2,0,2,8,4,1.1503560198003273,1.0240286494753397,3,1,12,7,0,4,2,-0.9730181828073765,-0.2886528311122454,3.0285540598519853,1.9326434254461298,1,0,1,1.920980886609553,-0.7951632272572445,0,0.7415496088404273,0,0,2,0,3,1,0,6,6,1,3,1.473903957635155,2,-0.7521758378613592,2.1792610862884287,-0.3593249004055313,0,-0.2702083542015609,0,0,2,1,8,4,320000
